avg_sentence_length,sentence_length_std,type_token_ratio,stopword_ratio,pos_distribution_PUNCT,pos_distribution_PROPN,pos_distribution_DET,pos_distribution_ADJ,pos_distribution_NOUN,pos_distribution_AUX,pos_distribution_ADV,pos_distribution_VERB,pos_distribution_ADP,pos_distribution_CCONJ,pos_distribution_NUM,pos_distribution_PART,pos_distribution_PRON,pos_distribution_SCONJ,redundancy_score,perplexity,num_sentences,num_tokens,label,pos_distribution_INTJ,pos_distribution_X,pos_distribution_SYM,avg_sentence_similarity,max_similarity
25.61111111111111,11.667328023582629,0.5068870523415978,0.40939597315436244,0.14093959731543623,0.04697986577181208,0.049217002237136466,0.06263982102908278,0.2080536912751678,0.042505592841163314,0.026845637583892617,0.09843400447427293,0.116331096196868,0.024608501118568233,0.0022371364653243847,0.026845637583892617,0.1029082774049217,0.011185682326621925,0.0,12.974512100219727,18,447,ai,0.0,0.03803131991051454,0.0022371364653243847,0.0,0.0
29.615384615384617,7.322656742955246,0.4967741935483871,0.38461538461538464,0.14588859416445624,0.09549071618037135,0.1220159151193634,0.06896551724137931,0.20424403183023873,0.015915119363395226,0.021220159151193633,0.09018567639257294,0.10875331564986737,0.04509283819628647,0.010610079575596816,0.026525198938992044,0.03978779840848806,0.005305039787798408,0.02564102564102564,14.271102905273438,13,377,post_edited_ai,0.0,0.0,0.0,0.0,0.0
33.416666666666664,16.494738218258842,0.3248407643312102,0.0,0.10997442455242967,0.7186700767263428,0.0,0.017902813299232736,0.058823529411764705,0.005115089514066497,0.0,0.030690537084398978,0.02557544757033248,0.0,0.017902813299232736,0.0,0.005115089514066497,0.0,0.3484848484848485,5.601607799530029,12,391,ai,0.005115089514066497,0.005115089514066497,0.0,0.0,0.0
16.782608695652176,9.921239937142897,0.4258289703315881,0.3873994638069705,0.17158176943699732,0.08310991957104558,0.054959785522788206,0.07372654155495978,0.17962466487935658,0.03753351206434316,0.03351206434316354,0.10053619302949061,0.08445040214477212,0.03753351206434316,0.0013404825737265416,0.02546916890080429,0.08310991957104558,0.010723860589812333,0.001932367149758454,10.072522163391113,46,746,ai,0.0,0.022788203753351208,0.0,0.0,0.0
22.428571428571427,12.329490116408394,0.42971887550200805,0.19839142091152814,0.2587131367292225,0.07372654155495978,0.028150134048257374,0.06032171581769437,0.26005361930294907,0.01742627345844504,0.010723860589812333,0.1126005361930295,0.040214477211796246,0.057640750670241284,0.010723860589812333,0.022788203753351208,0.012064343163538873,0.013404825737265416,0.021848739495798318,10.073904991149902,35,746,ai,0.0,0.0,0.021447721179624665,0.0,0.0
11.392857142857142,8.649274477064065,0.5137614678899083,0.0,0.17114093959731544,0.47315436241610737,0.010067114093959731,0.010067114093959731,0.1912751677852349,0.0,0.0,0.05704697986577181,0.006711409395973154,0.003355704697986577,0.003355704697986577,0.0,0.016778523489932886,0.0,0.1693121693121693,5.000626564025879,28,298,post_edited_ai,0.040268456375838924,0.016778523489932886,0.0,0.0,0.0
22.842105263157894,17.898142090862645,0.3548387096774194,0.0,0.145,0.3825,0.0,0.04,0.1625,0.0,0.005,0.07,0.005,0.0025,0.11,0.0,0.0075,0.0,0.30994152046783624,4.152865886688232,19,400,ai,0.01,0.0575,0.0025,0.0,0.0
30.90909090909091,5.968927807701624,0.37294332723948814,0.37631184407796103,0.15292353823088456,0.08995502248875563,0.11694152923538231,0.06146926536731634,0.22038980509745126,0.0239880059970015,0.01199400299850075,0.08845577211394302,0.09745127436281859,0.05847076461769116,0.0,0.031484257871064465,0.035982008995502246,0.010494752623688156,0.008658008658008658,10.422739028930664,22,667,ai,0.0,0.0,0.0,0.0,0.0
34.470588235294116,29.2898650350531,0.3761904761904762,0.0,0.10657193605683836,0.6962699822380106,0.0,0.015985790408525755,0.07282415630550622,0.003552397868561279,0.0053285968028419185,0.023090586145648313,0.028419182948490232,0.0,0.012433392539964476,0.0,0.0,0.0,0.0661764705882353,7.002682209014893,17,563,ai,0.003552397868561279,0.010657193605683837,0.021314387211367674,0.0,0.0
20.4375,25.724426014004667,0.3888888888888889,0.0,0.13442622950819672,0.39344262295081966,0.0,0.019672131147540985,0.1180327868852459,0.0,0.036065573770491806,0.06885245901639345,0.006557377049180328,0.003278688524590164,0.07540983606557378,0.0,0.009836065573770493,0.0,0.14166666666666666,4.361268997192383,16,305,ai,0.0,0.13114754098360656,0.003278688524590164,0.0,0.0
30.3,17.663804799646083,0.42857142857142855,0.0,0.09722222222222222,0.5347222222222222,0.003472222222222222,0.0,0.10416666666666667,0.003472222222222222,0.003472222222222222,0.06944444444444445,0.010416666666666666,0.0,0.059027777777777776,0.0,0.003472222222222222,0.0,0.26666666666666666,4.196251392364502,10,288,ai,0.0,0.08333333333333333,0.027777777777777776,0.0,0.0
16.428571428571427,6.715805299167519,0.7171717171717171,0.061946902654867256,0.12389380530973451,0.6106194690265486,0.008849557522123894,0.0,0.10619469026548672,0.0,0.008849557522123894,0.05309734513274336,0.008849557522123894,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,52.74680709838867,7,113,post_edited_ai,0.017699115044247787,0.04424778761061947,0.0,0.0,0.0
